Restaurant ID,Restaurant Name,Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes,Primary Cuisine
7096,Shree Shyam Bhojnalaya,1,Gurgaon,Palam Vihar,77.0197876,28.4875817,North Indian,350,No,No,No,1,0.0,Not rated,3,North Indian
18463972,Shristi Happy Eats,1,Gurgaon,Palam Vihar,77.0410645,28.5120868,Street Food,150,No,No,No,1,0.0,Not rated,0,Street Food
18463996,Singh Terrace Grill,1,Gurgaon,Palam Vihar,77.03139368,28.50913665,North Indian,500,No,No,No,2,0.0,Not rated,0,North Indian
18463992,Swami Vaishno Dhaba,1,Gurgaon,Palam Vihar,77.0196976,28.4890966,North Indian,300,No,No,No,1,0.0,Not rated,0,North Indian
18393708,Wah Ji Wah,1,Gurgaon,Palam Vihar,77.0219634,28.4968821,North Indian,400,No,No,No,1,0.0,Not rated,1,North Indian
18419914,Indian Food Cafe,1,Gurgaon,Sector 12,77.0338596,28.4675057,North Indian,500,No,No,No,2,0.0,Not rated,1,North Indian
18500628,Grill & Cafe,1,Gurgaon,Sector 14,77.0404798,28.4662742,"Chinese, Mughlai, North Indian",600,No,No,No,2,0.0,Not rated,3,Chinese
18268726,Gurgaon Mughlai Chicken,1,Gurgaon,Sector 14,77.0351435,28.4771621,"North Indian, Mughlai",350,No,No,No,1,0.0,Not rated,2,North Indian
6913,Mughal Chicken Corner,1,Gurgaon,Sector 14,77.0349588,28.4786503,"North Indian, Mughlai",500,No,No,No,2,0.0,Not rated,3,North Indian
18398604,Oven Aroma,1,Gurgaon,Sector 14,77.0495364,28.4823461,Bakery,400,No,Yes,No,1,0.0,Not rated,3,Bakery
300156,Radha Swami Shudh Vaishno Dhaba,1,Gurgaon,Sector 14,77.0384802,28.4756545,North Indian,350,No,No,No,1,0.0,Not rated,3,North Indian
18241516,Special No.1 Biryani Corner,1,Gurgaon,Sector 14,77.0444379,28.4762474,Mughlai,700,No,No,No,2,0.0,Not rated,2,Mughlai
311166,Sun Sweets Restaurant,1,Gurgaon,Sector 14,77.0335214,28.464266,"Street Food, Mithai, North Indian, South Indian, Chinese",400,No,No,No,1,0.0,Not rated,3,Street Food
18482069,ANTIDOTE,1,Gurgaon,Sector 17,0.0,0.0,Beverages,400,No,No,No,1,0.0,Not rated,0,Beverages
18451168,Bablu Fast Food,1,Gurgaon,Sector 17,77.0633149,28.4978576,Chinese,300,No,No,No,1,0.0,Not rated,0,Chinese
18492042,Bikaner Sweets Snacks & Restaurant,1,Gurgaon,Sector 17,77.0671006,28.4906203,"Bakery, Chinese, North Indian",250,No,No,No,1,0.0,Not rated,0,Bakery
310632,Bikaner Sweets,1,Gurgaon,Sector 17,77.056052,28.4890258,"North Indian, Street Food, Mithai",350,No,No,No,1,0.0,Not rated,0,North Indian
18481290,Biryani & Rolls,1,Gurgaon,Sector 17,77.0580477,28.4777059,North Indian,400,No,No,No,1,0.0,Not rated,0,North Indian
18469972,Cafe Coffee Day,1,Gurgaon,Sector 17,0.0,0.0,Cafe,450,No,No,No,1,0.0,Not rated,0,Cafe
18342375,Chefy's Kitchen,1,Gurgaon,Sector 17,0.0,0.0,"Biryani, Pizza, Fast Food, Healthy Food",400,No,No,No,1,0.0,Not rated,1,Biryani
310515,Delight Express,1,Gurgaon,Sector 17,77.0610203,28.4780353,"Raw Meats, North Indian, Chinese",400,No,No,No,1,0.0,Not rated,2,Raw Meats
18449658,Dilli Rasoi,1,Gurgaon,Sector 17,77.057516,28.4879806,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18396426,Dujal Cafe,1,Gurgaon,Sector 17,77.0608014,28.4776466,Chinese,250,No,No,No,1,0.0,Not rated,0,Chinese
18489522,Full Dabba,1,Gurgaon,Sector 17,77.0633585,28.4978501,"North Indian, South Indian",300,No,No,No,1,0.0,Not rated,1,North Indian
18444299,HSI Food World,1,Gurgaon,Sector 17,77.0670595,28.4772163,"North Indian, Chinese",600,No,No,No,2,0.0,Not rated,0,North Indian
18449785,Krishna Restaurant,1,Gurgaon,Sector 17,77.0616195,28.4756552,"North Indian, South Indian, Chinese, Fast Food",500,No,No,No,2,0.0,Not rated,1,North Indian
18449662,Lajawaab House Cafe,1,Gurgaon,Sector 17,77.0607991,28.4779663,"North Indian, South Indian, Chinese",500,No,No,No,2,0.0,Not rated,0,North Indian
18432664,Luncheon Box,1,Gurgaon,Sector 17,0.0,0.0,North Indian,150,No,No,No,1,0.0,Not rated,0,North Indian
304793,Modern Sweets,1,Gurgaon,Sector 17,77.0603242,28.4753834,"Mithai, Street Food",100,No,No,No,1,0.0,Not rated,2,Mithai
302256,Radha Swami Shudh Vaishno Dhaba,1,Gurgaon,Sector 17,77.0558517,28.488876,North Indian,150,No,No,No,1,0.0,Not rated,1,North Indian
18312631,Raju Vaishno Amritsari Dhaba,1,Gurgaon,Sector 17,77.0598733,28.4752695,North Indian,150,No,No,No,1,0.0,Not rated,0,North Indian
18449666,Rustic Flavours,1,Gurgaon,Sector 17,77.0605389,28.4783366,North Indian,550,No,No,No,2,0.0,Not rated,2,North Indian
18396191,VK Food Court,1,Gurgaon,Sector 17,77.0610258,28.4755709,"North Indian, Chinese",400,No,No,No,1,0.0,Not rated,0,North Indian
18466973,Fruitpro,1,Gurgaon,Sector 21,77.0716913,28.5100652,Beverages,150,No,No,No,1,0.0,Not rated,0,Beverages
18446482,Konetto Pizza,1,Gurgaon,Sector 21,0.0,0.0,Pizza,150,No,No,No,1,0.0,Not rated,0,Pizza
18372325,Tpot,1,Gurgaon,Sector 21,77.0712645,28.5096025,Cafe,800,No,Yes,No,2,0.0,Not rated,3,Cafe
18485789,Burger Xpress,1,Gurgaon,Sector 22,0.0,0.0,Fast Food,300,No,No,No,1,0.0,Not rated,2,Fast Food
313477,Divine Bites,1,Gurgaon,Sector 22,77.0622916,28.5029001,Bakery,300,No,Yes,No,1,0.0,Not rated,0,Bakery
18133515,Interaxis,1,Gurgaon,Sector 22,0.0,0.0,"Raw Meats, Fast Food",400,No,No,No,1,0.0,Not rated,0,Raw Meats
18312451,Kwality wall's swirl's,1,Gurgaon,Sector 22,77.0738509,28.5101456,Ice Cream,200,No,No,No,1,0.0,Not rated,0,Ice Cream
18312606,Milan Apna Dhaba,1,Gurgaon,Sector 22,77.0689476,28.5035524,North Indian,300,No,No,No,1,0.0,Not rated,0,North Indian
18144444,R S Foods,1,Gurgaon,Sector 22,77.0696558,28.5050072,"Mughlai, North Indian",450,No,No,No,1,0.0,Not rated,0,Mughlai
18492641,Ronny Flavours,1,Gurgaon,Sector 22,0.0,0.0,"Fast Food, Beverages",300,No,No,No,1,0.0,Not rated,2,Fast Food
18463956,Shahi  Chicken Corner,1,Gurgaon,Sector 22,77.0691386,28.5035991,Mughlai,250,No,No,No,1,0.0,Not rated,0,Mughlai
18481321,Firangi Bake,1,Gurgaon,Sector 23,77.054079,28.5042056,Bakery,300,No,Yes,No,1,0.0,Not rated,0,Bakery
18489829,Indochi,1,Gurgaon,Sector 23,77.0516126,28.5048386,"Chinese, Fast Food, North Indian",250,No,No,No,1,0.0,Not rated,0,Chinese
18414487,Kettle & Kegs,1,Gurgaon,Sector 23,77.0540696,28.5042347,Tea,200,No,Yes,No,1,0.0,Not rated,3,Tea
18449656,The Food Garage,1,Gurgaon,Sector 23,77.0545497,28.5041169,"Chinese, North Indian",550,No,No,No,2,0.0,Not rated,2,Chinese
18354655,Bite N Sip,1,Gurgaon,Sector 31,77.0572815,28.4492369,"Fast Food, Chinese",350,No,No,No,1,0.0,Not rated,3,Fast Food
18391141,Burger Joint,1,Gurgaon,Sector 31,77.0566033,28.4493778,Fast Food,300,No,No,No,1,0.0,Not rated,1,Fast Food
18492062,Dilli Light,1,Gurgaon,Sector 31,77.051106,28.4537774,"North Indian, Chinese",600,No,No,No,2,0.0,Not rated,0,North Indian
18324806,Love Desserts,1,Gurgaon,Sector 31,77.059453,28.444784,Bakery,600,No,No,No,2,0.0,Not rated,0,Bakery
18352250,Afghan Indian,1,Gurgaon,Sector 39,77.0463325,28.4393846,Afghani,500,No,No,No,2,0.0,Not rated,0,Afghani
18435789,Al Fanoos,1,Gurgaon,Sector 39,77.0452895,28.4392847,"Afghani, North Indian",900,No,No,No,2,0.0,Not rated,0,Afghani
308199,Alwar Sweets & Namkeen,1,Gurgaon,Sector 39,77.0573908,28.4495255,"Mithai, Street Food",150,No,No,No,1,0.0,Not rated,3,Mithai
18393717,Baskin Robbins,1,Gurgaon,Sector 39,77.01766379,28.46721998,Ice Cream,300,No,No,No,1,0.0,Not rated,0,Ice Cream
18458642,Bisht Food Court,1,Gurgaon,Sector 39,77.044871,28.4457028,"Fast Food, Chinese",200,No,No,No,1,0.0,Not rated,0,Fast Food
18458635,Burj Al Arab,1,Gurgaon,Sector 39,77.0450676,28.4394628,Afghani,700,No,No,No,2,0.0,Not rated,0,Afghani
18447121,Chinese Chilli Sizllers,1,Gurgaon,Sector 39,0.0,0.0,Chinese,250,No,No,No,1,0.0,Not rated,0,Chinese
18313136,Costa Coffee,1,Gurgaon,Sector 39,77.04079684,28.43954754,Cafe,600,No,No,No,2,0.0,Not rated,0,Cafe
18358175,Costa Coffee,1,Gurgaon,Sector 39,0.0,0.0,Cafe,600,No,No,No,2,0.0,Not rated,0,Cafe
18357944,Desi Bites,1,Gurgaon,Sector 39,77.046147,28.4395668,"North Indian, Fast Food",400,No,No,No,1,0.0,Not rated,2,North Indian
18384132,Fresh Food,1,Gurgaon,Sector 39,0.0,0.0,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18458643,Kwality Restaurant,1,Gurgaon,Sector 39,77.0448877,28.4455421,"North Indian, Chinese",400,No,No,No,1,0.0,Not rated,0,North Indian
18292436,Kwality Wall's Swirl's,1,Gurgaon,Sector 39,77.0555919,28.4433453,Ice Cream,200,No,No,No,1,0.0,Not rated,1,Ice Cream
18345759,Nehra's Food Point,1,Gurgaon,Sector 39,77.0557718,28.4415695,Chinese,350,No,No,No,1,0.0,Not rated,0,Chinese
18352657,Orange Food Cart,1,Gurgaon,Sector 39,77.04298183,28.43958321,Chinese,200,No,No,No,1,0.0,Not rated,0,Chinese
18458637,Royal Sweets,1,Gurgaon,Sector 39,77.0449407,28.4394492,"North Indian, Mithai, Chinese",500,No,No,No,2,0.0,Not rated,0,North Indian
18352655,Shree Annapurna,1,Gurgaon,Sector 39,77.04290237,28.43970173,"Chinese, North Indian",200,No,No,No,1,0.0,Not rated,0,Chinese
18458641,Underground Restaurant,1,Gurgaon,Sector 39,77.0575645,28.4440456,"Chinese, North Indian",600,No,No,No,2,0.0,Not rated,0,Chinese
18476542,Apna Dabba,1,Gurgaon,Sector 45,0.0,0.0,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18279459,BiBo's Kitchen,1,Gurgaon,Sector 45,77.0717172,28.4418059,"Bengali, North Indian",350,No,No,No,1,0.0,Not rated,3,Bengali
18409216,Burger Point,1,Gurgaon,Sector 45,77.0597723,28.4344647,"Burger, Fast Food",300,No,No,No,1,0.0,Not rated,1,Burger
313408,Cherry Crossing Foods,1,Gurgaon,Sector 45,0.0,0.0,North Indian,300,No,No,No,1,0.0,Not rated,3,North Indian
18345770,Chinese Fast Food,1,Gurgaon,Sector 45,77.0732567,28.4472195,Chinese,250,No,No,No,1,0.0,Not rated,0,Chinese
18499475,Chinese Food,1,Gurgaon,Sector 45,77.0594005,28.4446522,Chinese,200,No,No,No,1,0.0,Not rated,0,Chinese
18034069,Chop Shop,1,Gurgaon,Sector 45,77.0591711,28.4346562,"Raw Meats, Fast Food",250,No,No,No,1,0.0,Not rated,0,Raw Meats
18396431,Dhara,1,Gurgaon,Sector 45,77.059536,28.4446824,"North Indian, Fast Food, South Indian",400,No,No,No,1,0.0,Not rated,1,North Indian
18392211,Foody Goody,1,Gurgaon,Sector 45,77.0679502,28.4513687,North Indian,300,No,No,No,1,0.0,Not rated,0,North Indian
18291213,Kehar Sweets And Snacks,1,Gurgaon,Sector 45,77.0595633,28.4346657,"Mithai, Street Food",100,No,No,No,1,0.0,Not rated,1,Mithai
18350136,Muskan Chicken Biryani,1,Gurgaon,Sector 45,77.059245,28.4444633,Biryani,200,No,No,No,1,0.0,Not rated,0,Biryani
310454,Shakes Cakes 'n' More,1,Gurgaon,Sector 45,77.0598983,28.4439045,"Bakery, Desserts",150,No,No,No,1,0.0,Not rated,1,Bakery
18446413,Shri Sai Kirpa Food,1,Gurgaon,Sector 45,77.0740245,28.4471412,North Indian,400,No,No,No,1,0.0,Not rated,0,North Indian
18499471,Sufiya Hotel,1,Gurgaon,Sector 45,77.0735754,28.4479605,"Mughlai, North Indian",250,No,No,No,1,0.0,Not rated,0,Mughlai
18124387,The Breakfast Bite,1,Gurgaon,Sector 45,0.0,0.0,"North Indian, South Indian",300,No,No,No,1,0.0,Not rated,1,North Indian
18499459,Veg Hut,1,Gurgaon,Sector 45,77.0735393,28.447879,North Indian,350,No,No,No,1,0.0,Not rated,0,North Indian
18352682,The Pack King,1,Gurgaon,Sector 50,77.0689933,28.434682,North Indian,400,No,No,No,1,0.0,Not rated,3,North Indian
18352658,Bikaner Misthan Bhandar,1,Gurgaon,Sector 53,77.0887235,28.4317225,"Mithai, Street Food",350,No,No,No,1,0.0,Not rated,0,Mithai
18393709,Apni Rasoi,1,Gurgaon,Sector 56,77.099865,28.4252571,North Indian,150,No,No,No,1,0.0,Not rated,0,North Indian
18421493,Bala Ji Sweets Corner,1,Gurgaon,Sector 56,77.0992983,28.4250375,"Mithai, Street Food",100,No,No,No,1,0.0,Not rated,0,Mithai
18464628,Barista,1,Gurgaon,Sector 56,77.1340452,28.43675,Cafe,650,No,No,No,2,0.0,Not rated,0,Cafe
18398590,Biryani Express,1,Gurgaon,Sector 56,77.0893173,28.4316128,Biryani,300,No,No,No,1,0.0,Not rated,1,Biryani
18476986,Cafe #22hours,1,Gurgaon,Sector 56,0.0,0.0,"North Indian, South Indian, Chinese, Healthy Food, Bakery",350,No,No,No,1,0.0,Not rated,0,North Indian
312560,Cake Innovation,1,Gurgaon,Sector 56,77.134902,28.4345776,"Bakery, Desserts",400,No,No,No,1,0.0,Not rated,1,Bakery
18391166,Chawla's_,1,Gurgaon,Sector 56,77.100181,28.4287959,"North Indian, Chinese",600,No,No,No,2,0.0,Not rated,1,North Indian
18464624,China Gathering,1,Gurgaon,Sector 56,77.1096659,28.4271903,Chinese,600,No,No,No,2,0.0,Not rated,1,Chinese
18464616,Chinese Hot Express,1,Gurgaon,Sector 56,77.099568,28.4254221,Chinese,200,No,No,No,1,0.0,Not rated,0,Chinese
18393725,Cookingo,1,Gurgaon,Sector 56,0.0,0.0,"Mughlai, North Indian, Chinese",350,No,No,No,1,0.0,Not rated,0,Mughlai
18438453,Firefly,1,Gurgaon,Sector 56,0.0,0.0,North Indian,300,No,No,No,1,0.0,Not rated,0,North Indian
18365603,Foodie Xpress,1,Gurgaon,Sector 56,0.0,0.0,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18388039,Go! Dimsum,1,Gurgaon,Sector 56,77.09921435,28.42471111,Chinese,100,No,No,No,1,0.0,Not rated,0,Chinese
18495252,Kanha North & South Indian Veg.,1,Gurgaon,Sector 56,77.10003416,28.42890893,"North Indian, South Indian",200,No,No,No,1,0.0,Not rated,0,North Indian
18421502,Kings Kulfi,1,Gurgaon,Sector 56,77.0999277,28.4256359,Ice Cream,150,No,No,No,1,0.0,Not rated,0,Ice Cream
18464630,Lassi Cafe,1,Gurgaon,Sector 56,77.1420001,28.429125,North Indian,300,No,No,No,1,0.0,Not rated,0,North Indian
18335897,Marwadi Khana,1,Gurgaon,Sector 56,77.104693,28.4221468,"North Indian, Rajasthani",500,No,No,No,2,0.0,Not rated,0,North Indian
5935,Nukkadwala,1,Gurgaon,Sector 56,77.1529576,28.4319337,"Fast Food, Street Food",300,No,No,No,1,0.0,Not rated,3,Fast Food
18421476,Ravi Fast Food,1,Gurgaon,Sector 56,77.0990285,28.425191,Fast Food,150,No,No,No,1,0.0,Not rated,0,Fast Food
305140,Shivalik Tiffin Corner,1,Gurgaon,Sector 56,77.1072554,28.4298806,North Indian,150,No,No,No,1,0.0,Not rated,2,North Indian
18464618,Street Food By Punjab Grills,1,Gurgaon,Sector 56,77.0997478,28.4253496,North Indian,400,No,No,No,1,0.0,Not rated,0,North Indian
18464626,Sweet Ginger Bakery,1,Gurgaon,Sector 56,77.1345396,28.436573,Bakery,500,No,No,No,2,0.0,Not rated,0,Bakery
18261727,The Rolling Stove,1,Gurgaon,Sector 56,77.0998491,28.425268,Chinese,400,No,No,No,1,0.0,Not rated,0,Chinese
18319384,Vijeta's Happy Kitchen,1,Gurgaon,Sector 56,0.0,0.0,North Indian,200,No,No,No,1,0.0,Not rated,1,North Indian
18398839,Bake Cuddle,1,Gurgaon,Sector 8,77.0213621,28.4591855,Bakery,250,No,No,No,1,0.0,Not rated,3,Bakery
18462602,Delicious Food Corner,1,Gurgaon,Sikandarpur,77.0947125,28.4810852,North Indian,400,No,No,No,1,0.0,Not rated,0,North Indian
18479007,Firangi Bake,1,Gurgaon,Sikandarpur,77.095457,28.482671,Bakery,300,No,No,No,1,0.0,Not rated,0,Bakery
18409187,Kettle & Kegs,1,Gurgaon,Sikandarpur,77.0954737,28.4828791,Tea,200,No,Yes,No,1,0.0,Not rated,0,Tea
18357945,The Daily,1,Gurgaon,Sikandarpur,77.0967623,28.4834802,"Bakery, Fast Food",300,No,No,No,1,0.0,Not rated,0,Bakery
18441539,Boozer's,1,Gurgaon,South City 1,77.062693,28.454258,"Finger Food, North Indian, Chinese",800,Yes,No,No,2,0.0,Not rated,0,Finger Food
18340217,Cheffy's,1,Gurgaon,South City 1,77.0678486,28.4584293,"North Indian, Mughlai",600,No,No,No,2,0.0,Not rated,0,North Indian
18378807,AK Your Food,1,Gurgaon,South City 2,77.0810496,28.4406267,North Indian,600,No,No,No,2,0.0,Not rated,0,North Indian
18205653,Freshnfit.in,1,Gurgaon,South City 2,77.0860608,28.4362534,Juices,250,No,No,No,1,0.0,Not rated,1,Juices
18458345,Shri Ram Bhojnalaya,1,Gurgaon,South City 2,77.078993,28.4346629,North Indian,150,No,No,No,1,0.0,Not rated,0,North Indian
311428,Special O-cake-sions,1,Gurgaon,South City 2,77.0745897,28.4325962,"Bakery, Desserts",300,No,No,No,1,0.0,Not rated,0,Bakery
18435818,Tasteful Biryani,1,Gurgaon,South City 2,77.0832881,28.4307149,Biryani,600,No,No,No,2,0.0,Not rated,0,Biryani
18433295,Kujay's Spoon,1,Gurgaon,Sushant Lok,77.0796953,28.4499671,"North Indian, Mughlai, Chinese",500,No,No,No,2,0.0,Not rated,1,North Indian
18391171,Lily Food's,1,Gurgaon,Sushant Lok,77.0791682,28.4508593,"North Indian, Chinese",600,No,No,No,2,0.0,Not rated,0,North Indian
18400489,Mutton Mewar,1,Gurgaon,Sushant Lok,77.0762779,28.4513422,Rajasthani,800,No,No,No,2,0.0,Not rated,1,Rajasthani
18411599,Tasty But Healthy,1,Gurgaon,Sushant Lok,77.0814039,28.4503106,"Fast Food, North Indian",250,No,No,No,1,0.0,Not rated,3,Fast Food
18265082,Teddy Choco Studio,1,Gurgaon,Sushant Lok,77.0830226,28.455756,Desserts,250,No,No,No,1,0.0,Not rated,2,Desserts
18350142,Adventure Food,1,Gurgaon,Udyog Vihar,77.086215,28.5130313,Fast Food,150,No,No,No,1,0.0,Not rated,0,Fast Food
18463967,Baba Da Dhaba,1,Gurgaon,Udyog Vihar,77.07576312,28.51150832,North Indian,500,No,No,No,2,0.0,Not rated,0,North Indian
18463954,Bandhani Fast Food,1,Gurgaon,Udyog Vihar,77.0823439,28.501278,North Indian,300,No,No,No,1,0.0,Not rated,0,North Indian
18463969,Bhai Ji Dhaba,1,Gurgaon,Udyog Vihar,77.0755585,28.511513,North Indian,500,No,No,No,2,0.0,Not rated,0,North Indian
18350144,Bikaner Sweets,1,Gurgaon,Udyog Vihar,77.0670773,28.4905933,"North Indian, South Indian, Chinese",300,No,No,No,1,0.0,Not rated,2,North Indian
18466414,Cafe Coffee Day,1,Gurgaon,Udyog Vihar,0.0,0.0,Cafe,450,No,No,No,1,0.0,Not rated,0,Cafe
18332976,Cake 24x7,1,Gurgaon,Udyog Vihar,77.0627161,28.4969691,"Bakery, Desserts",450,No,Yes,Yes,1,0.0,Not rated,2,Bakery
18412860,Chaayos,1,Gurgaon,Udyog Vihar,77.086215,28.5130313,"Cafe, Tea",400,No,Yes,No,1,0.0,Not rated,3,Cafe
18391133,Chauhan Hotel,1,Gurgaon,Udyog Vihar,77.0671046,28.4905322,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18311952,Costa Coffee,1,Gurgaon,Udyog Vihar,77.07991786,28.49125312,Cafe,600,No,No,No,2,0.0,Not rated,2,Cafe
18350138,Dheeraj Vaishno Dhaba,1,Gurgaon,Udyog Vihar,77.0673441,28.4907223,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
313078,Domino's Pizza,1,Gurgaon,Udyog Vihar,77.067069,28.4899846,"Pizza, Fast Food",700,No,No,No,2,0.0,Not rated,3,Pizza
18265716,Food Ka Adda,1,Gurgaon,Udyog Vihar,77.0859902,28.4988926,"North Indian, Chinese, South Indian",400,No,No,No,1,0.0,Not rated,3,North Indian
18382370,iKitchen,1,Gurgaon,Udyog Vihar,77.07016754,28.49064636,"North Indian, Chinese, Italian",650,No,Yes,No,2,0.0,Not rated,2,North Indian
18421451,Knights Kitchen,1,Gurgaon,Udyog Vihar,77.0836521,28.4996537,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18427204,Ku-Kukdu-Ku,1,Gurgaon,Udyog Vihar,77.0665649,28.4872533,North Indian,250,No,No,No,1,0.0,Not rated,0,North Indian
18352171,Mogambo Kitchen,1,Gurgaon,Udyog Vihar,77.0834007,28.4978821,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18458633,Noore-e-Seva,1,Gurgaon,Udyog Vihar,77.0671777,28.490597,"Mughlai, Biryani",150,No,No,No,1,0.0,Not rated,0,Mughlai
18306504,Premier Bite,1,Gurgaon,Udyog Vihar,77.08617,28.5128925,"North Indian, Chinese, South Indian",400,No,No,No,1,0.0,Not rated,1,North Indian
18458319,Renu Sweets & Restaurant,1,Gurgaon,Udyog Vihar,77.0693753,28.4909024,North Indian,300,No,No,No,1,0.0,Not rated,0,North Indian
18463955,Street Foods by Punjab Grill,1,Gurgaon,Udyog Vihar,77.081314,28.4999667,"Street Food, North Indian",600,No,No,No,2,0.0,Not rated,1,Street Food
18337883,Tpot,1,Gurgaon,Udyog Vihar,77.085902,28.509468,Cafe,400,No,Yes,No,1,0.0,Not rated,1,Cafe
18391145,Uttrakhand Bohra Bhojnalaya & Fast Food,1,Gurgaon,Udyog Vihar,77.0683497,28.4907415,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18277216,Uttrakhand Dhaba,1,Gurgaon,Udyog Vihar,77.0762102,28.5114797,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18458638,Department of Food and Social Affair,1,Gurgaon,"Unitech Cyber Park, Sector 39, Gurgaon",0.0,0.0,Fast Food,300,No,No,No,1,0.0,Not rated,0,Fast Food
18337882,Tpot,1,Gurgaon,"Unitech Cyber Park, Sector 39, Gurgaon",77.0563114,28.4435939,Cafe,800,No,Yes,No,2,0.0,Not rated,3,Cafe
18458317,Creamy Innovation,1,Gurgaon,"Unitech Infospace, Sector 21, Gurgaon",0.0,0.0,Bakery,500,No,No,No,2,0.0,Not rated,0,Bakery
18237348,Dosa Republic,1,Gurgaon,"Unitech Infospace, Sector 21, Gurgaon",77.0714665,28.5096403,South Indian,300,No,No,No,1,0.0,Not rated,1,South Indian
18311959,Giani's,1,Gurgaon,"Unitech Infospace, Sector 21, Gurgaon",77.0716464,28.5096576,"Ice Cream, Desserts",250,No,No,No,1,0.0,Not rated,2,Ice Cream
5927,Aggarwal Sweets & Restaurant,1,Gurgaon,"Vyapar Kendra, Palam Vihar",77.0311238,28.5088417,Mithai,100,No,No,No,1,0.0,Not rated,0,Mithai
18441791,Chaudhary Burfi Wala,1,Gurgaon,"Vyapar Kendra, Sushant Lok",77.0843266,28.4605883,"Mithai, Street Food",150,No,No,No,1,0.0,Not rated,2,Mithai
18287358,Food Cloud,1,New Delhi,Aaya Nagar,0.0,0.0,Cuisine Varies,500,No,No,No,2,0.0,Not rated,2,Cuisine Varies
18386746,365 Naturals,1,New Delhi,Aerocity,77.087897,28.554463,"Continental, North Indian, Fast Food, Street Food, South Indian",600,No,No,No,2,0.0,Not rated,2,Continental
18337885,Tpot,1,New Delhi,Aerocity,77.087897,28.554463,Cafe,800,No,No,No,2,0.0,Not rated,0,Cafe
18311951,#InstaFreeze,1,New Delhi,Alaknanda,77.253694,28.52542,Ice Cream,300,No,No,No,1,0.0,Not rated,2,Ice Cream
18401128,Aahar Meat and Chicken Shop,1,New Delhi,Alaknanda,77.25,28.52,"Raw Meats, Fast Food",400,No,No,No,1,0.0,Not rated,0,Raw Meats
18354667,Food Cafe,1,New Delhi,Alaknanda,77.25012012,28.5299095,"South Indian, North Indian, Chinese",350,No,No,No,1,0.0,Not rated,0,South Indian
18431379,Lazeez Restaurant,1,New Delhi,Alaknanda,77.25394236,28.5335614,"Chinese, North Indian, Mughlai, Pizza",500,No,No,No,2,0.0,Not rated,1,Chinese
18311953,Lemon Chick,1,New Delhi,Alaknanda,77.2546954,28.525267,North Indian,500,No,Yes,No,2,0.0,Not rated,2,North Indian
18361522,Punjabi Chaap Corner,1,New Delhi,Alaknanda,0.0,0.0,"Fast Food, North Indian",400,No,No,No,1,0.0,Not rated,0,Fast Food
18425780,Purani Dilli Foods,1,New Delhi,Alaknanda,77.2550814,28.5254928,Mughlai,600,No,No,No,2,0.0,Not rated,1,Mughlai
18489513,Tandoori Kebab,1,New Delhi,Alaknanda,77.248174,28.526931,North Indian,400,No,No,No,1,0.0,Not rated,0,North Indian
18428216,Amar Bakery,1,New Delhi,Anand Vihar,77.3066854,28.6595807,"Bakery, Desserts, Fast Food, Mithai",500,No,No,No,2,0.0,Not rated,0,Bakery
